curr time	start	end	position
4:24	87	1509	8.62583
4:25	87	1509	9.70406
4:26	87	1509	10.7823
4:27	87	1509	11.8605
4:28	87	1509	12.9387
4:29	87	1509	14.017
4:30	87	1509	15.0952
4:31	87	1509	16.1734
4:32	87	1509	17.2517
4:33	87	1509	18.3299
4:34	87	1509	19.4081
4:35	87	1509	20.4863
4:36	87	1509	21.5646
4:37	87	1509	22.6428
4:38	87	1509	23.721
4:39	87	1509	24.7993
4:40	87	1509	25.8775
4:41	87	1509	26.9557
4:42	87	1509	28.034
4:43	87	1509	29.1122
4:44	87	1509	30.1904
4:45	87	1509	31.2686
4:46	87	1509	32.3469
4:47	87	1509	33.4251
4:48	87	1509	34.5033
4:49	87	1509	35.5816
4:50	87	1509	36.6598
4:51	87	1509	37.738
4:52	87	1509	38.8162
4:53	87	1509	39.8945
4:54	87	1509	40.9727
4:55	87	1509	42.0509
4:56	87	1509	43.1292
4:57	87	1509	44.2074
4:58	87	1509	45.2856
4:59	87	1509	46.3638
5:0	87	1509	47.4421
5:1	87	1509	48.5203
5:2	87	1509	49.5985
5:3	87	1509	50.6768
5:4	87	1509	51.755
5:5	87	1509	52.8332
5:6	87	1509	53.9114
5:7	87	1509	54.9897
5:8	87	1509	56.0679
5:9	87	1509	57.1461
5:10	87	1509	58.2244
5:11	87	1509	59.3026
5:12	87	1509	60.3808
5:13	87	1509	61.459
5:14	87	1509	62.5373
5:15	87	1509	63.6155
5:16	87	1509	64.6937
5:17	87	1509	65.772
5:18	87	1509	66.8502
5:19	87	1509	67.9284
5:20	87	1509	69.0066
5:21	87	1509	70.0849
5:22	87	1509	71.1631
5:23	87	1509	72.2413
5:24	87	1509	73.3196
5:25	87	1509	74.3978
5:26	87	1509	75.476
5:27	87	1509	76.5542
5:28	87	1509	77.6325
5:29	87	1509	78.7107
5:30	87	1509	79.7889
5:31	87	1509	80.8672
5:32	87	1509	81.9454
5:33	87	1509	83.0236
5:34	87	1509	84.1019
5:35	87	1509	85.1801
5:36	87	1509	86.2583
5:37	87	1509	87.3365
5:38	87	1509	88.4148
5:39	87	1509	89.493
5:40	87	1509	90.5712
5:41	87	1509	91.6495
5:42	87	1509	92.7277
5:43	87	1509	93.8059
5:44	87	1509	94.8841
5:45	87	1509	95.9624
5:46	87	1509	97.0406
5:47	87	1509	98.1188
5:48	87	1509	99.1971
5:49	87	1509	100.275
5:50	87	1509	101.354
5:51	87	1509	102.432
5:52	87	1509	103.51
5:53	87	1509	104.588
5:54	87	1509	105.666
5:55	87	1509	106.745
5:56	87	1509	107.823
5:57	87	1509	108.901
5:58	87	1509	109.979
5:59	87	1509	111.058
6:0	87	1509	112.136
6:1	87	1509	113.214
6:2	87	1509	114.292
6:3	87	1509	115.37
6:4	87	1509	116.449
6:5	87	1509	117.527
6:6	87	1509	118.605
6:7	87	1509	119.683
6:8	87	1509	120.762
6:9	87	1509	121.84
6:10	87	1509	122.918
6:11	87	1509	123.996
6:12	87	1509	125.075
6:13	87	1509	126.153
6:14	87	1509	127.231
6:15	87	1509	128.309
6:16	87	1509	129.387
6:17	87	1509	130.466
6:18	87	1509	131.544
6:19	87	1509	132.622
6:20	87	1509	133.7
6:21	87	1509	134.779
6:22	87	1509	135.857
6:23	87	1509	136.935
6:24	87	1509	138.013
6:25	87	1509	139.092
6:26	87	1509	140.17
6:27	87	1509	141.248
6:28	87	1509	142.326
6:29	87	1509	143.404
6:30	87	1509	144.483
6:31	87	1509	145.561
6:32	87	1509	146.639
6:33	87	1509	147.717
6:34	87	1509	148.796
6:35	87	1509	149.874
6:36	87	1509	150.952
6:37	87	1509	152.03
6:38	87	1509	153.108
6:39	87	1509	154.187
6:40	87	1509	155.265
6:41	87	1509	156.343
6:42	87	1509	157.421
6:43	87	1509	158.5
6:44	87	1509	159.578
6:45	87	1509	160.656
6:46	87	1509	161.734
6:47	87	1509	162.813
6:48	87	1509	163.891
6:49	87	1509	164.969
6:50	87	1509	166.047
6:51	87	1509	167.125
6:52	87	1509	168.204
6:53	87	1509	169.282
6:54	87	1509	170.36
6:55	87	1509	171.438
6:56	87	1509	172.517
6:57	87	1509	173.595
6:58	87	1509	174.673
6:59	87	1509	175.751
7:0	87	1509	176.83
7:1	87	1509	177.908
7:2	87	1509	178.986
7:3	87	1509	180.064
7:4	87	1509	181.142
7:5	87	1509	182.221
7:6	87	1509	183.299
7:7	87	1509	184.377
7:8	87	1509	185.455
7:9	87	1509	186.534
7:10	87	1509	187.612
7:11	87	1509	188.69
7:12	87	1509	189.768
7:13	87	1509	190.847
7:14	87	1509	191.925
7:15	87	1509	193.003
7:16	87	1509	194.081
7:17	87	1509	195.159
7:18	87	1509	196.238
7:19	87	1509	197.316
7:20	87	1509	198.394
7:21	87	1509	199.472
7:22	87	1509	200.551
7:23	87	1509	201.629
7:24	87	1509	202.707
7:25	87	1509	203.785
7:26	87	1509	204.863
7:27	87	1509	205.942
7:28	87	1509	207.02
7:29	87	1509	208.098
7:30	87	1509	209.176
7:31	87	1509	210.255
7:32	87	1509	211.333
7:33	1509	1515	0
7:34	1509	1515	1.07823
7:35	1509	1515	2.15646
7:36	1509	1515	3.23469
7:37	1509	1515	4.31292
7:38	1509	1515	5.39114
7:39	1509	1515	6.46937
7:40	1509	1515	7.5476
7:41	1509	1515	8.62583
7:42	1509	1515	9.70406
7:43	1509	1515	10.7823
7:44	1509	1515	11.8605
7:45	1509	1515	12.9387
7:46	1509	1515	14.017
7:47	1509	1515	15.0952
7:48	1509	1515	16.1734
7:49	1509	1515	17.2517
7:50	1509	1515	18.3299
7:51	1509	1515	19.4081
7:52	1509	1515	20.4863
7:53	1509	1515	21.5646
7:54	1509	1515	22.6428
7:55	1509	1515	23.721
7:56	1509	1515	24.7993
7:57	1509	1515	25.8775
7:58	1509	1515	26.9557
7:59	1509	1515	28.034
8:0	1509	1515	29.1122
8:1	1509	1515	30.1904
8:2	1509	1515	31.2686
8:3	1509	1515	32.3469
8:4	1509	1515	33.4251
8:5	1509	1515	34.5033
8:6	1509	1515	35.5816
8:7	1509	1515	36.6598
8:8	1509	1515	37.738
8:9	1509	1515	38.8162
8:10	1509	1515	39.8945
8:11	1509	1515	40.9727
8:12	1509	1515	42.0509
8:13	1509	1515	43.1292
8:14	1509	1515	44.2074
8:15	1509	1515	45.2856
8:16	1509	1515	46.3638
8:17	1509	1515	47.4421
8:18	1509	1515	48.5203
8:19	1509	1515	49.5985
8:20	1509	1515	50.6768
8:21	1509	1515	51.755
8:22	1509	1515	52.8332
8:23	1509	1515	53.9114
8:24	1509	1515	54.9897
8:25	1509	1515	56.0679
8:26	1509	1515	57.1461
8:27	1509	1515	58.2244
8:28	1509	1515	59.3026
8:29	1509	1515	60.3808
8:30	1509	1515	61.459
8:31	1509	1515	62.5373
8:32	1509	1515	63.6155
8:33	1509	1515	64.6937
8:34	1509	1515	65.772
8:35	1509	1515	66.8502
8:36	1509	1515	67.9284
8:37	1509	1515	69.0066
8:38	1509	1515	70.0849
8:39	1509	1515	71.1631
8:40	1509	1515	72.2413
8:41	1509	1515	73.3196
8:42	1509	1515	74.3978
8:43	1509	1515	75.476
8:44	1509	1515	76.5542
8:45	1509	1515	77.6325
8:46	1509	1515	78.7107
8:47	1509	1515	79.7889
8:48	1509	1515	80.8672
8:49	1509	1515	81.9454
8:50	1509	1515	83.0236
8:51	1509	1515	84.1019
8:52	1509	1515	85.1801
8:53	1509	1515	86.2583
8:54	1509	1515	87.3365
8:55	1509	1515	88.4148
8:56	1509	1515	89.493
8:57	1509	1515	90.5712
8:58	1509	1515	91.6495
8:59	1509	1515	92.7277
9:0	1509	1515	93.8059
9:1	1509	1515	94.8841
9:2	1509	1515	95.9624
9:3	1509	1515	97.0406
9:4	1509	1515	98.1188
9:5	1509	1515	99.1971
9:6	1509	1515	100.275
9:7	1509	1515	101.354
9:8	1509	1515	102.432
9:9	1509	1515	103.51
9:10	1509	1515	104.588
9:11	1509	1515	105.666
9:12	1509	1515	106.745
9:13	1509	1515	107.823
9:14	1509	1515	108.901
9:15	1509	1515	109.979
9:16	1509	1515	111.058
9:17	1509	1515	112.136
9:18	1509	1515	113.214
9:19	1509	1515	114.292
9:20	1509	1515	115.37
9:21	1509	1515	116.449
9:22	1509	1515	117.527
9:23	1509	1515	118.605
9:24	1509	1515	119.683
9:25	1509	1515	120.762
9:26	1509	1515	121.84
9:27	1509	1515	122.918
9:28	1509	1515	123.996
9:29	1509	1515	125.075
9:30	1509	1515	126.153
9:31	1509	1515	127.231
9:32	1509	1515	128.309
9:33	1509	1515	129.387
9:34	1509	1515	130.466
9:35	1509	1515	131.544
9:36	1509	1515	132.622
9:37	1509	1515	133.7
9:38	1509	1515	134.779
9:39	1509	1515	135.857
9:40	1509	1515	136.935
9:41	1509	1515	138.013
9:42	1509	1515	139.092
9:43	1509	1515	140.17
9:44	1509	1515	141.248
9:45	1509	1515	142.326
9:46	1509	1515	143.404
9:47	1509	1515	144.483
9:48	1509	1515	145.561
9:49	1509	1515	146.639
9:50	1509	1515	147.717
9:51	1509	1515	148.796
9:52	1509	1515	149.874
9:53	1509	1515	150.952
9:54	1509	1515	152.03
9:55	1509	1515	153.108
9:56	1509	1515	154.187
9:57	1509	1515	155.265
9:58	1509	1515	156.343
9:59	1509	1515	157.421
10:0	1509	1515	158.5
10:1	1509	1515	159.578
10:2	1509	1515	160.656
10:3	1509	1515	161.734
10:4	1509	1515	162.813
10:5	1509	1515	163.891
10:6	1509	1515	164.969
10:7	1509	1515	166.047
10:8	1509	1515	167.125
10:9	1509	1515	168.204
10:10	1509	1515	169.282
10:11	1509	1515	170.36
10:12	1509	1515	171.438
10:13	1509	1515	172.517
10:14	1509	1515	173.595
10:15	1509	1515	174.673
10:16	1509	1515	175.751
10:17	1509	1515	176.83
10:18	1509	1515	177.908
10:19	1509	1515	178.986
10:20	1509	1515	180.064
10:21	1509	1515	181.142
10:22	1509	1515	182.221
10:23	1509	1515	183.299
10:24	1509	1515	184.377
10:25	1509	1515	185.455
10:26	1509	1515	186.534
10:27	1509	1515	187.612
10:28	1509	1515	188.69
10:29	1509	1515	189.768
10:30	1509	1515	190.847
10:31	1509	1515	191.925
10:32	1509	1515	193.003
10:33	1509	1515	194.081
10:34	1509	1515	195.159
10:35	1509	1515	196.238
10:36	1509	1515	197.316
10:37	1509	1515	198.394
10:38	1509	1515	199.472
10:39	1509	1515	200.551
10:40	1509	1515	201.629
10:41	1509	1515	202.707
10:42	1509	1515	203.785
10:43	1509	1515	204.863
10:44	1509	1515	205.942
10:45	1509	1515	207.02
10:46	1509	1515	208.098
10:47	1509	1515	209.176
10:48	1509	1515	210.255
10:49	1509	1515	211.333
10:50	1509	1515	212.411
10:51	1509	1515	213.489
10:52	1509	1515	214.568
10:53	1509	1515	215.646
10:54	1509	1515	216.724
10:55	1509	1515	217.802
10:56	1509	1515	218.88
10:57	1509	1515	219.959
10:58	1509	1515	221.037
10:59	1509	1515	222.115
11:0	1509	1515	223.193
11:1	1509	1515	224.272
11:2	1509	1515	225.35
11:3	1509	1515	226.428
11:4	1509	1515	227.506
11:5	1509	1515	228.585
11:6	1509	1515	229.663
11:7	1509	1515	230.741
11:8	1509	1515	231.819
11:9	1509	1515	232.897
11:10	1509	1515	233.976
11:11	1509	1515	235.054
11:12	1509	1515	236.132
11:13	1509	1515	237.21
11:14	1509	1515	238.289
11:15	1509	1515	239.367
11:16	1509	1515	240.445
11:17	1515	894	0
11:18	1515	894	1.07823
11:19	1515	894	2.15646
11:20	1515	894	3.23469
11:21	1515	894	4.31292
11:22	1515	894	5.39114
11:23	1515	894	6.46937
11:24	1515	894	7.5476
11:25	1515	894	8.62583
11:26	1515	894	9.70406
11:27	1515	894	10.7823
11:28	1515	894	11.8605
11:29	1515	894	12.9387
11:30	1515	894	14.017
11:31	1515	894	15.0952
11:32	1515	894	16.1734
11:33	1515	894	17.2517
11:34	1515	894	18.3299
11:35	1515	894	19.4081
11:36	1515	894	20.4863
11:37	1515	894	21.5646
11:38	1515	894	22.6428
11:39	1515	894	23.721
11:40	1515	894	24.7993
11:41	1515	894	25.8775
11:42	1515	894	26.9557
11:43	1515	894	28.034
11:44	1515	894	29.1122
11:45	1515	894	30.1904
11:46	1515	894	31.2686
11:47	1515	894	32.3469
11:48	1515	894	33.4251
11:49	1515	894	34.5033
11:50	1515	894	35.5816
11:51	1515	894	36.6598
11:52	1515	894	37.738
11:53	1515	894	38.8162
11:54	1515	894	39.8945
11:55	1515	894	40.9727
11:56	1515	894	42.0509
11:57	1515	894	43.1292
11:58	1515	894	44.2074
11:59	1515	894	45.2856
12:0	1515	894	46.3638
12:1	1515	894	47.4421
12:2	1515	894	48.5203
12:3	1515	894	49.5985
12:4	1515	894	50.6768
12:5	1515	894	51.755
12:6	1515	894	52.8332
12:7	1515	894	53.9114
12:8	1515	894	54.9897
12:9	1515	894	56.0679
12:10	1515	894	57.1461
12:11	1515	894	58.2244
12:12	1515	894	59.3026
12:13	1515	894	60.3808
12:14	1515	894	61.459
12:15	1515	894	62.5373
12:16	1515	894	63.6155
12:17	1515	894	64.6937
12:18	1515	894	65.772
12:19	1515	894	66.8502
12:20	1515	894	67.9284
12:21	1515	894	69.0066
12:22	1515	894	70.0849
12:23	1515	894	71.1631
12:24	1515	894	72.2413
12:25	1515	894	73.3196
12:26	1515	894	74.3978
12:27	1515	894	75.476
12:28	1515	894	76.5542
12:29	1515	894	77.6325
12:30	1515	894	78.7107
12:31	1515	894	79.7889
12:32	1515	894	80.8672
12:33	1515	894	81.9454
12:34	1515	894	83.0236
12:35	1515	894	84.1019
12:36	1515	894	85.1801
12:37	1515	894	86.2583
12:38	1515	894	87.3365
12:39	1515	894	88.4148
12:40	1515	894	89.493
12:41	1515	894	90.5712
12:42	1515	894	91.6495
12:43	1515	894	92.7277
12:44	1515	894	93.8059
12:45	1515	894	94.8841
12:46	1515	894	95.9624
12:47	1515	894	97.0406
12:48	1515	894	98.1188
12:49	1515	894	99.1971
12:50	1515	894	100.275
12:51	1515	894	101.354
12:52	1515	894	102.432
12:53	1515	894	103.51
12:54	1515	894	104.588
12:55	1515	894	105.666
12:56	1515	894	106.745
12:57	1515	894	107.823
12:58	1515	894	108.901
12:59	1515	894	109.979
13:0	1515	894	111.058
13:1	1515	894	112.136
13:2	1515	894	113.214
13:3	1515	894	114.292
13:4	1515	894	115.37
13:5	1515	894	116.449
13:6	1515	894	117.527
13:7	1515	894	118.605
13:8	1515	894	119.683
13:9	1515	894	120.762
13:10	1515	894	121.84
13:11	1515	894	122.918
13:12	1515	894	123.996
13:13	1515	894	125.075
13:14	1515	894	126.153
13:15	1515	894	127.231
13:16	1515	894	128.309
13:17	1515	894	129.387
13:18	1515	894	130.466
13:19	1515	894	131.544
13:20	1515	894	132.622
13:21	1515	894	133.7
13:22	1515	894	134.779
13:23	1515	894	135.857
13:24	1515	894	136.935
13:25	1515	894	138.013
13:26	1515	894	139.092
13:27	1515	894	140.17
13:28	1515	894	141.248
13:29	1515	894	142.326
13:30	1515	894	143.404
13:31	1515	894	144.483
13:32	1515	894	145.561
13:33	1515	894	146.639
13:34	1515	894	147.717
13:35	1515	894	148.796
13:36	1515	894	149.874
13:37	1515	894	150.952
13:38	1515	894	152.03
13:39	1515	894	153.108
13:40	1515	894	154.187
13:41	1515	894	155.265
13:42	1515	894	156.343
13:43	1515	894	157.421
13:44	1515	894	158.5
13:45	1515	894	159.578
13:46	1515	894	160.656
13:47	1515	894	161.734
13:48	1515	894	162.813
13:49	1515	894	163.891
13:50	1515	894	164.969
13:51	1515	894	166.047
13:52	1515	894	167.125
13:53	1515	894	168.204
13:54	1515	894	169.282
13:55	1515	894	170.36
13:56	1515	894	171.438
13:57	1515	894	172.517
13:58	1515	894	173.595
13:57	894	1515	0
13:58	894	1515	15.2394
13:59	894	1515	30.4789
14:0	894	1515	45.7183
14:1	894	1515	60.9577
14:2	894	1515	76.1972
14:3	894	1515	91.4366
14:4	894	1515	106.676
14:5	894	1515	121.915
14:6	894	1515	137.155
14:7	894	1515	152.394
14:8	894	1515	167.634
14:9	1515	1509	0
14:10	1515	1509	15.2394
14:11	1515	1509	30.4789
14:12	1515	1509	45.7183
14:13	1515	1509	60.9577
14:14	1515	1509	76.1972
14:15	1515	1509	91.4366
14:16	1515	1509	106.676
14:17	1515	1509	121.915
14:18	1515	1509	137.155
14:19	1515	1509	152.394
14:20	1515	1509	167.634
14:21	1515	1509	182.873
14:22	1515	1509	198.113
14:23	1515	1509	213.352
14:24	1515	1509	228.592
14:25	1509	1512	0
14:26	1509	1512	15.2394
14:27	1509	1512	30.4789
14:28	1509	1512	45.7183
14:29	1509	1512	60.9577
14:30	1509	1512	76.1972
14:31	1509	1512	91.4366
14:32	1509	1512	106.676
14:33	1509	1512	121.915
14:34	1509	1512	137.155
14:35	1509	1512	152.394
14:36	1509	1512	167.634
14:37	1509	1512	182.873
14:38	1509	1512	198.113
14:39	1509	1512	213.352
14:40	1512	893	0
14:41	1512	893	15.2394
14:42	1512	893	30.4789
14:43	1512	893	45.7183
14:44	1512	893	60.9577
14:45	1512	893	76.1972
14:46	1512	893	91.4366
14:47	1512	893	106.676
14:48	1512	893	121.915
14:49	1512	893	137.155
14:50	1512	893	152.394
14:51	1512	893	167.634
14:52	1512	893	182.873
14:53	893	892	0
14:54	893	892	15.2394
14:55	893	892	30.4789
14:56	893	892	45.7183
14:57	893	892	60.9577
14:58	893	892	76.1972
14:59	893	892	91.4366
15:0	893	892	106.676
15:1	893	892	121.915
15:2	893	892	137.155
15:3	893	892	152.394
15:4	893	892	167.634
15:5	893	892	182.873
15:6	892	813	0
15:7	892	813	15.2394
15:8	892	813	30.4789
15:9	892	813	45.7183
15:10	892	813	60.9577
15:11	892	813	76.1972
15:12	892	813	91.4366
15:13	892	813	106.676
15:14	892	813	121.915
15:15	892	813	137.155
15:16	892	813	152.394
15:17	892	813	167.634
15:18	892	813	182.873
15:19	892	813	198.113
15:20	892	813	213.352
15:21	892	813	228.592
15:22	892	813	243.831
15:23	892	813	259.07
15:24	892	813	274.31
15:25	892	813	289.549
15:26	892	813	304.789
15:27	892	813	320.028
15:28	892	813	335.268
15:29	892	813	350.507
15:30	892	813	365.746
15:31	892	813	380.986
15:32	892	813	396.225
15:33	892	813	411.465
15:34	892	813	426.704
15:35	892	813	441.944
15:36	892	813	457.183
15:37	892	813	472.422
15:38	892	813	487.662
15:39	892	813	502.901
15:40	892	813	518.141
15:41	892	813	533.38
15:42	892	813	548.62
15:43	892	813	563.859
15:44	892	813	579.099
15:45	892	813	594.338
15:46	892	813	609.577
15:47	892	813	624.817
15:48	892	813	640.056
15:49	813	493	0
15:50	813	493	15.2394
15:51	813	493	30.4789
15:52	813	493	45.7183
15:53	813	493	60.9577
15:54	813	493	76.1972
15:55	813	493	91.4366
15:56	813	493	106.676
15:57	813	493	121.915
15:58	813	493	137.155
15:59	813	493	152.394
16:0	813	493	167.634
16:1	813	493	182.873
16:2	813	493	198.113
16:3	813	493	213.352
16:4	813	493	228.592
16:5	813	493	243.831
16:6	813	493	259.07
16:7	813	493	274.31
16:8	813	493	289.549
16:9	813	493	304.789
16:10	813	493	320.028
16:11	813	493	335.268
16:12	813	493	350.507
16:13	813	493	365.746
16:14	813	493	380.986
16:15	813	493	396.225
16:16	813	493	411.465
16:17	813	493	426.704
16:18	813	493	441.944
16:19	813	493	457.183
16:20	813	493	472.422
16:21	813	493	487.662
16:22	813	493	502.901
16:23	813	493	518.141
16:24	813	493	533.38
16:25	813	493	548.62
16:26	813	493	563.859
16:27	813	493	579.099
16:28	813	493	594.338
16:29	813	493	609.577
16:30	813	493	624.817
16:31	813	493	640.056
16:32	813	493	655.296
16:33	813	493	670.535
16:34	813	493	685.775
16:35	813	493	701.014
16:36	813	493	716.253
16:37	813	493	731.493
16:38	813	493	746.732
16:39	813	493	761.972
16:40	813	493	777.211
16:41	813	493	792.451
16:42	813	493	807.69
16:43	813	493	822.93
16:44	813	493	838.169
16:45	813	493	853.408
16:46	813	493	868.648
16:47	813	493	883.887
16:48	813	493	899.127
16:46	493	813	0
16:47	493	813	44.2995
16:48	493	813	88.5989
16:49	493	813	132.898
16:50	493	813	177.198
16:51	493	813	221.497
16:52	493	813	265.797
16:53	493	813	310.096
16:54	493	813	354.396
16:55	493	813	398.695
16:56	493	813	442.995
16:57	493	813	487.294
16:58	493	813	531.593
16:59	493	813	575.893
17:0	493	813	620.192
17:1	493	813	664.492
17:2	493	813	708.791
17:3	493	813	753.091
17:4	493	813	797.39
17:5	493	813	841.69
17:6	493	813	885.989
17:7	813	892	0
17:8	813	892	44.2995
17:9	813	892	88.5989
17:10	813	892	132.898
17:11	813	892	177.198
17:12	813	892	221.497
17:13	813	892	265.797
17:14	813	892	310.096
17:15	813	892	354.396
17:16	813	892	398.695
17:17	813	892	442.995
17:18	813	892	487.294
17:19	813	892	531.593
17:20	813	892	575.893
17:21	813	892	620.192
17:22	892	871	0
17:23	892	871	44.2995
17:24	892	871	88.5989
17:25	892	871	132.898
17:26	892	871	177.198
17:27	892	871	221.497
17:28	892	871	265.797
17:29	892	871	310.096
17:30	892	871	354.396
17:31	892	871	398.695
17:32	892	871	442.995
17:33	892	871	487.294
17:34	892	871	531.593
17:35	892	871	575.893
17:36	892	871	620.192
17:37	892	871	664.492
17:38	892	871	708.791
17:39	871	483	0
17:40	871	483	44.2995
17:41	871	483	88.5989
17:42	871	483	132.898
17:43	871	483	177.198
