curr time	start	end	position
3:50	905	1292	94.6447
3:51	905	1292	101.925
3:52	905	1292	109.205
3:53	905	1292	116.486
3:54	905	1292	123.766
3:55	905	1292	131.047
3:56	905	1292	138.327
3:57	905	1292	145.607
3:58	905	1292	152.888
3:59	905	1292	160.168
4:0	905	1292	167.448
4:1	1292	376	0
4:2	1292	376	7.28037
4:3	1292	376	14.5607
4:4	1292	376	21.8411
4:5	1292	376	29.1215
4:6	1292	376	36.4018
4:7	1292	376	43.6822
4:8	1292	376	50.9626
4:9	1292	376	58.2429
4:10	1292	376	65.5233
4:11	1292	376	72.8037
4:12	1292	376	80.084
4:13	1292	376	87.3644
4:14	1292	376	94.6447
4:15	1292	376	101.925
4:16	1292	376	109.205
4:17	1292	376	116.486
4:18	1292	376	123.766
4:19	1292	376	131.047
4:20	1292	376	138.327
4:21	1292	376	145.607
4:22	1292	376	152.888
4:23	1292	376	160.168
4:24	1292	376	167.448
4:25	1292	376	174.729
4:26	1292	376	182.009
4:27	1292	376	189.289
4:28	1292	376	196.57
4:29	1292	376	203.85
4:30	1292	376	211.131
4:31	1292	376	218.411
4:32	1292	376	225.691
4:33	1292	376	232.972
4:34	1292	376	240.252
4:35	1292	376	247.532
4:36	1292	376	254.813
4:37	1292	376	262.093
4:38	1292	376	269.374
4:39	1292	376	276.654
4:40	1292	376	283.934
4:41	1292	376	291.215
4:42	1292	376	298.495
4:43	1292	376	305.775
4:44	1292	376	313.056
4:45	1292	376	320.336
4:46	1292	376	327.616
4:47	1292	376	334.897
4:48	1292	376	342.177
4:49	1292	376	349.458
4:50	1292	376	356.738
4:51	1292	376	364.018
4:52	1292	376	371.299
4:53	1292	376	378.579
4:54	1292	376	385.859
4:55	1292	376	393.14
4:56	1292	376	400.42
4:57	1292	376	407.7
4:58	1292	376	414.981
4:59	1292	376	422.261
5:0	1292	376	429.542
5:1	1292	376	436.822
5:2	1292	376	444.102
5:3	1292	376	451.383
5:4	1292	376	458.663
5:5	1292	376	465.943
5:6	1292	376	473.224
5:7	1292	376	480.504
5:8	1292	376	487.784
5:9	1292	376	495.065
5:10	1292	376	502.345
5:11	1292	376	509.626
5:12	1292	376	516.906
5:13	1292	376	524.186
5:14	1292	376	531.467
5:15	1292	376	538.747
5:16	1292	376	546.027
5:17	1292	376	553.308
5:18	1292	376	560.588
5:19	1292	376	567.868
5:20	1292	376	575.149
5:21	1292	376	582.429
5:22	376	1400	0
5:23	376	1400	7.28037
5:24	376	1400	14.5607
5:25	376	1400	21.8411
5:26	376	1400	29.1215
5:27	376	1400	36.4018
5:28	376	1400	43.6822
5:29	376	1400	50.9626
5:30	376	1400	58.2429
5:31	376	1400	65.5233
5:32	376	1400	72.8037
5:33	376	1400	80.084
5:34	376	1400	87.3644
5:35	376	1400	94.6447
5:36	376	1400	101.925
5:37	376	1400	109.205
5:38	376	1400	116.486
5:39	376	1400	123.766
5:40	1400	220	0
5:41	1400	220	7.28037
5:42	1400	220	14.5607
5:43	1400	220	21.8411
5:44	1400	220	29.1215
5:45	1400	220	36.4018
5:46	1400	220	43.6822
5:47	1400	220	50.9626
5:48	1400	220	58.2429
5:49	1400	220	65.5233
5:50	1400	220	72.8037
5:51	1400	220	80.084
5:52	1400	220	87.3644
5:53	1400	220	94.6447
5:54	1400	220	101.925
5:55	1400	220	109.205
5:56	1400	220	116.486
5:57	1400	220	123.766
5:58	1400	220	131.047
5:59	1400	220	138.327
6:0	1400	220	145.607
6:1	1400	220	152.888
6:2	1400	220	160.168
6:3	1400	220	167.448
6:4	1400	220	174.729
6:5	1400	220	182.009
6:6	1400	220	189.289
6:7	1400	220	196.57
6:8	1400	220	203.85
6:9	1400	220	211.131
6:10	1400	220	218.411
6:6	220	1400	0
6:7	220	1400	14.3465
6:8	220	1400	28.6929
6:9	220	1400	43.0394
6:10	220	1400	57.3859
6:11	220	1400	71.7323
6:12	220	1400	86.0788
6:13	220	1400	100.425
6:14	220	1400	114.772
6:15	220	1400	129.118
6:16	220	1400	143.465
6:17	220	1400	157.811
6:18	220	1400	172.158
6:19	220	1400	186.504
6:20	220	1400	200.851
6:21	220	1400	215.197
6:22	1400	376	0
6:23	1400	376	14.3465
6:24	1400	376	28.6929
6:25	1400	376	43.0394
6:26	1400	376	57.3859
6:27	1400	376	71.7323
6:28	1400	376	86.0788
6:29	1400	376	100.425
6:30	1400	376	114.772
6:31	376	1292	0
6:32	376	1292	14.3465
6:33	376	1292	28.6929
6:34	376	1292	43.0394
6:35	376	1292	57.3859
6:36	376	1292	71.7323
6:37	376	1292	86.0788
6:38	376	1292	100.425
6:39	376	1292	114.772
6:40	376	1292	129.118
6:41	376	1292	143.465
6:42	376	1292	157.811
6:43	376	1292	172.158
6:44	376	1292	186.504
6:45	376	1292	200.851
6:46	376	1292	215.197
6:47	376	1292	229.543
6:48	376	1292	243.89
6:49	376	1292	258.236
6:50	376	1292	272.583
6:51	376	1292	286.929
6:52	376	1292	301.276
6:53	376	1292	315.622
6:54	376	1292	329.969
6:55	376	1292	344.315
6:56	376	1292	358.662
6:57	376	1292	373.008
6:58	376	1292	387.355
6:59	376	1292	401.701
7:0	376	1292	416.048
7:1	376	1292	430.394
7:2	376	1292	444.74
7:3	376	1292	459.087
7:4	376	1292	473.433
7:5	376	1292	487.78
7:6	376	1292	502.126
7:7	376	1292	516.473
7:8	376	1292	530.819
7:9	376	1292	545.166
7:10	376	1292	559.512
7:11	376	1292	573.859
7:12	1292	905	0
7:13	1292	905	14.3465
7:14	1292	905	28.6929
7:15	1292	905	43.0394
7:16	1292	905	57.3859
7:17	1292	905	71.7323
7:18	1292	905	86.0788
7:19	1292	905	100.425
7:20	1292	905	114.772
7:21	1292	905	129.118
7:22	1292	905	143.465
7:23	1292	905	157.811
7:24	905	1235	0
7:25	905	1235	14.3465
7:26	905	1235	28.6929
7:27	905	1235	43.0394
7:28	905	1235	57.3859
7:29	905	1235	71.7323
7:30	905	1235	86.0788
7:31	905	1235	100.425
7:32	905	1235	114.772
7:33	905	1235	129.118
7:34	905	1235	143.465
7:35	905	1235	157.811
7:36	905	1235	172.158
7:37	905	1235	186.504
7:38	905	1235	200.851
7:39	905	1235	215.197
7:40	905	1235	229.543
7:41	905	1235	243.89
7:42	905	1235	258.236
7:43	905	1235	272.583
7:44	1235	451	0
7:45	1235	451	14.3465
7:46	1235	451	28.6929
7:47	1235	451	43.0394
7:48	1235	451	57.3859
7:49	1235	451	71.7323
7:50	1235	451	86.0788
7:51	1235	451	100.425
7:52	1235	451	114.772
7:53	1235	451	129.118
7:54	451	1114	0
7:55	451	1114	14.3465
7:56	451	1114	28.6929
7:57	451	1114	43.0394
7:58	451	1114	57.3859
7:59	451	1114	71.7323
8:0	451	1114	86.0788
8:1	451	1114	100.425
8:2	451	1114	114.772
8:3	451	1114	129.118
8:4	451	1114	143.465
8:5	451	1114	157.811
8:6	451	1114	172.158
8:7	451	1114	186.504
8:8	451	1114	200.851
8:9	451	1114	215.197
8:10	451	1114	229.543
8:11	451	1114	243.89
8:12	451	1114	258.236
8:13	451	1114	272.583
8:14	451	1114	286.929
8:15	451	1114	301.276
8:16	451	1114	315.622
8:17	451	1114	329.969
8:18	451	1114	344.315
8:19	451	1114	358.662
8:20	451	1114	373.008
8:21	451	1114	387.355
8:22	451	1114	401.701
8:23	451	1114	416.048
8:24	451	1114	430.394
8:25	451	1114	444.74
8:26	451	1114	459.087
8:27	451	1114	473.433
8:28	451	1114	487.78
8:29	451	1114	502.126
8:30	451	1114	516.473
8:31	451	1114	530.819
8:32	451	1114	545.166
8:33	451	1114	559.512
8:34	451	1114	573.859
8:35	451	1114	588.205
8:36	451	1114	602.552
8:37	451	1114	616.898
8:38	451	1114	631.245
8:39	451	1114	645.591
8:40	1114	882	0
8:41	1114	882	14.3465
8:42	1114	882	28.6929
8:43	1114	882	43.0394
8:44	1114	882	57.3859
8:45	1114	882	71.7323
8:46	1114	882	86.0788
8:47	1114	882	100.425
8:48	1114	882	114.772
8:49	1114	882	129.118
8:50	1114	882	143.465
8:51	1114	882	157.811
8:52	1114	882	172.158
8:53	1114	882	186.504
8:54	1114	882	200.851
8:55	1114	882	215.197
8:56	1114	882	229.543
8:57	1114	882	243.89
8:58	1114	882	258.236
8:59	1114	882	272.583
9:0	1114	882	286.929
9:1	1114	882	301.276
9:2	1114	882	315.622
9:3	1114	882	329.969
9:4	1114	882	344.315
9:5	1114	882	358.662
9:6	1114	882	373.008
9:7	1114	882	387.355
9:8	1114	882	401.701
9:9	1114	882	416.048
9:10	1114	882	430.394
9:11	1114	882	444.74
9:12	1114	882	459.087
9:13	1114	882	473.433
9:14	1114	882	487.78
9:15	1114	882	502.126
9:16	1114	882	516.473
9:17	882	1168	0
9:18	882	1168	14.3465
9:19	882	1168	28.6929
9:20	882	1168	43.0394
9:21	882	1168	57.3859
9:22	882	1168	71.7323
9:23	882	1168	86.0788
9:24	882	1168	100.425
9:25	882	1168	114.772
9:26	882	1168	129.118
9:27	882	1168	143.465
9:28	882	1168	157.811
9:29	882	1168	172.158
9:30	882	1168	186.504
9:31	882	1168	200.851
9:32	882	1168	215.197
9:33	1168	1660	0
9:34	1168	1660	14.3465
9:35	1168	1660	28.6929
9:36	1168	1660	43.0394
9:37	1168	1660	57.3859
9:38	1168	1660	71.7323
9:39	1168	1660	86.0788
9:40	1168	1660	100.425
9:41	1168	1660	114.772
9:42	1660	483	0
9:43	1660	483	14.3465
9:44	1660	483	28.6929
9:45	483	871	0
9:46	483	871	14.3465
9:47	483	871	28.6929
9:48	483	871	43.0394
9:49	483	871	57.3859
9:50	483	871	71.7323
9:51	483	871	86.0788
9:52	483	871	100.425
9:53	483	871	114.772
9:54	483	871	129.118
9:55	483	871	143.465
9:56	483	871	157.811
9:57	483	871	172.158
9:58	483	871	186.504
9:59	483	871	200.851
10:0	483	871	215.197
10:1	483	871	229.543
10:2	483	871	243.89
10:3	483	871	258.236
10:4	483	871	272.583
10:5	483	871	286.929
10:6	483	871	301.276
10:7	483	871	315.622
10:8	483	871	329.969
10:9	483	871	344.315
10:10	483	871	358.662
10:11	483	871	373.008
10:12	483	871	387.355
10:13	483	871	401.701
10:14	483	871	416.048
10:15	483	871	430.394
10:16	483	871	444.74
10:17	483	871	459.087
10:18	483	871	473.433
10:19	483	871	487.78
10:20	483	871	502.126
10:21	483	871	516.473
10:22	483	871	530.819
10:23	483	871	545.166
10:24	483	871	559.512
10:25	483	871	573.859
10:26	483	871	588.205
10:27	483	871	602.552
10:28	483	871	616.898
10:29	483	871	631.245
10:30	483	871	645.591
10:31	483	871	659.937
10:32	483	871	674.284
10:33	483	871	688.63
10:34	483	871	702.977
10:35	483	871	717.323
10:36	483	871	731.67
10:37	483	871	746.016
10:38	483	871	760.363
10:39	483	871	774.709
10:40	483	871	789.056
10:41	483	871	803.402
10:42	871	445	0
10:43	871	445	14.3465
10:44	871	445	28.6929
10:45	871	445	43.0394
10:46	871	445	57.3859
10:47	871	445	71.7323
10:48	871	445	86.0788
10:49	871	445	100.425
10:50	871	445	114.772
10:51	871	445	129.118
10:52	871	445	143.465
10:53	871	445	157.811
10:54	871	445	172.158
10:55	871	445	186.504
10:56	871	445	200.851
10:57	445	895	0
10:58	445	895	14.3465
10:59	445	895	28.6929
11:0	445	895	43.0394
11:1	445	895	57.3859
11:2	445	895	71.7323
11:3	445	895	86.0788
11:4	445	895	100.425
11:5	445	895	114.772
11:6	445	895	129.118
11:7	445	895	143.465
11:8	445	895	157.811
11:9	445	895	172.158
11:10	445	895	186.504
11:11	895	1511	0
11:12	895	1511	14.3465
11:13	895	1511	28.6929
11:14	895	1511	43.0394
11:15	895	1511	57.3859
11:16	895	1511	71.7323
11:17	895	1511	86.0788
11:18	895	1511	100.425
11:19	895	1511	114.772
11:20	895	1511	129.118
11:21	895	1511	143.465
11:22	895	1511	157.811
11:23	895	1511	172.158
11:24	895	1511	186.504
11:25	895	1511	200.851
11:26	895	1511	215.197
11:27	895	1511	229.543
11:28	895	1511	243.89
11:29	895	1511	258.236
11:30	895	1511	272.583
11:31	895	1511	286.929
11:32	895	1511	301.276
11:33	895	1511	315.622
11:34	1511	894	0
11:35	1511	894	14.3465
11:36	1511	894	28.6929
11:37	1511	894	43.0394
11:38	1511	894	57.3859
11:39	1511	894	71.7323
11:40	1511	894	86.0788
11:41	1511	894	100.425
11:42	1511	894	114.772
11:43	1511	894	129.118
11:44	1511	894	143.465
11:45	1511	894	157.811
11:46	1511	894	172.158
11:47	1511	894	186.504
11:48	1511	894	200.851
11:49	1511	894	215.197
11:50	1511	894	229.543
11:44	894	1515	0
11:45	1515	1509	0
11:46	1509	1512	0
11:47	1512	893	0
11:48	893	892	0
11:49	892	1254	0
11:50	1254	1475	0
11:51	1475	1396	0
11:52	1396	1476	0
11:53	1476	1356	0
11:54	1356	1357	0
11:45	1357	1356	0
11:46	1356	1476	0
11:47	1476	813	0
11:48	813	493	0
11:45	493	813	0
11:46	493	813	4.89701
11:47	493	813	9.79402
11:48	493	813	14.691
11:49	493	813	19.588
11:50	493	813	24.4851
11:51	493	813	29.3821
11:52	493	813	34.2791
11:53	493	813	39.1761
11:54	493	813	44.0731
11:55	493	813	48.9701
11:56	493	813	53.8671
11:57	493	813	58.7641
11:58	493	813	63.6611
11:59	493	813	68.5582
12:0	493	813	73.4552
12:1	493	813	78.3522
12:2	493	813	83.2492
12:3	493	813	88.1462
12:4	493	813	93.0432
12:5	493	813	97.9402
12:6	493	813	102.837
12:7	493	813	107.734
12:8	493	813	112.631
12:9	493	813	117.528
12:10	493	813	122.425
12:11	493	813	127.322
12:12	493	813	132.219
12:13	493	813	137.116
12:14	493	813	142.013
12:15	493	813	146.91
12:16	493	813	151.807
12:17	493	813	156.704
12:18	493	813	161.601
12:19	493	813	166.498
12:20	493	813	171.395
12:21	493	813	176.292
12:22	493	813	181.189
12:23	493	813	186.086
12:24	493	813	190.983
12:25	493	813	195.88
12:26	493	813	200.777
12:27	493	813	205.674
12:28	493	813	210.571
12:29	493	813	215.468
12:30	493	813	220.365
12:31	493	813	225.263
12:32	493	813	230.16
12:33	493	813	235.057
12:34	493	813	239.954
12:35	493	813	244.851
12:36	493	813	249.748
12:37	493	813	254.645
12:38	493	813	259.542
12:39	493	813	264.439
12:40	493	813	269.336
12:41	493	813	274.233
12:42	493	813	279.13
12:43	493	813	284.027
12:44	493	813	288.924
12:45	493	813	293.821
12:46	493	813	298.718
12:47	493	813	303.615
12:48	493	813	308.512
12:49	493	813	313.409
12:50	493	813	318.306
12:51	493	813	323.203
12:52	493	813	328.1
12:53	493	813	332.997
12:54	493	813	337.894
12:55	493	813	342.791
12:56	493	813	347.688
12:57	493	813	352.585
12:58	493	813	357.482
12:59	493	813	362.379
13:0	493	813	367.276
13:1	493	813	372.173
13:2	493	813	377.07
13:3	493	813	381.967
13:4	493	813	386.864
13:5	493	813	391.761
13:6	493	813	396.658
13:7	493	813	401.555
13:8	493	813	406.452
13:9	493	813	411.349
13:10	493	813	416.246
13:11	493	813	421.143
13:12	493	813	426.04
13:13	493	813	430.937
13:14	493	813	435.834
13:15	493	813	440.731
13:16	493	813	445.628
13:17	493	813	450.525
13:18	493	813	455.422
13:19	493	813	460.319
13:20	493	813	465.216
13:21	493	813	470.113
13:22	493	813	475.01
13:23	493	813	479.907
13:24	493	813	484.804
13:25	493	813	489.701
13:26	493	813	494.598
13:27	493	813	499.495
13:28	493	813	504.392
13:29	493	813	509.289
13:30	493	813	514.186
13:31	493	813	519.083
13:32	493	813	523.98
13:33	493	813	528.877
13:34	493	813	533.774
13:35	493	813	538.671
13:36	493	813	543.568
13:37	493	813	548.465
13:38	493	813	553.362
13:39	493	813	558.259
13:40	493	813	563.156
13:41	493	813	568.053
13:42	493	813	572.95
13:43	493	813	577.847
13:44	493	813	582.744
13:45	493	813	587.641
13:46	493	813	592.538
13:47	493	813	597.435
13:48	493	813	602.332
13:49	493	813	607.229
13:50	493	813	612.126
13:51	493	813	617.023
13:52	493	813	621.92
13:53	493	813	626.817
13:54	493	813	631.714
13:55	493	813	636.611
13:56	493	813	641.508
13:57	493	813	646.405
13:58	493	813	651.302
13:59	493	813	656.199
14:0	493	813	661.096
14:1	493	813	665.993
14:2	493	813	670.891
14:3	493	813	675.788
14:4	493	813	680.685
14:5	493	813	685.582
14:6	493	813	690.479
14:7	493	813	695.376
14:8	493	813	700.273
14:9	493	813	705.17
14:10	493	813	710.067
14:11	493	813	714.964
14:12	493	813	719.861
14:13	493	813	724.758
14:14	493	813	729.655
14:15	493	813	734.552
14:16	493	813	739.449
14:17	493	813	744.346
14:18	493	813	749.243
14:19	493	813	754.14
14:20	493	813	759.037
14:21	493	813	763.934
14:22	493	813	768.831
14:23	493	813	773.728
14:24	493	813	778.625
14:25	493	813	783.522
14:26	493	813	788.419
14:27	493	813	793.316
14:28	493	813	798.213
14:29	493	813	803.11
14:30	493	813	808.007
14:31	493	813	812.904
14:32	493	813	817.801
14:33	493	813	822.698
14:34	493	813	827.595
14:35	493	813	832.492
14:36	493	813	837.389
14:37	493	813	842.286
14:38	493	813	847.183
14:39	493	813	852.08
14:40	493	813	856.977
14:41	493	813	861.874
14:42	493	813	866.771
14:43	493	813	871.668
14:44	493	813	876.565
14:45	493	813	881.462
14:46	493	813	886.359
14:47	493	813	891.256
14:48	493	813	896.153
14:49	493	813	901.05
14:50	813	1476	0
14:51	813	1476	4.89701
14:52	813	1476	9.79402
14:53	813	1476	14.691
14:54	813	1476	19.588
14:55	813	1476	24.4851
14:56	813	1476	29.3821
14:57	813	1476	34.2791
14:58	813	1476	39.1761
14:59	813	1476	44.0731
15:0	813	1476	48.9701
15:1	813	1476	53.8671
15:2	813	1476	58.7641
15:3	813	1476	63.6611
15:4	813	1476	68.5582
15:5	813	1476	73.4552
15:6	813	1476	78.3522
15:7	813	1476	83.2492
15:8	813	1476	88.1462
15:9	813	1476	93.0432
15:10	813	1476	97.9402
15:11	813	1476	102.837
15:12	813	1476	107.734
15:13	813	1476	112.631
15:14	813	1476	117.528
15:15	813	1476	122.425
15:16	813	1476	127.322
15:17	813	1476	132.219
15:18	813	1476	137.116
15:19	813	1476	142.013
15:20	813	1476	146.91
15:21	813	1476	151.807
15:22	813	1476	156.704
15:23	813	1476	161.601
15:24	813	1476	166.498
15:25	813	1476	171.395
15:26	813	1476	176.292
15:27	813	1476	181.189
15:28	813	1476	186.086
15:29	813	1476	190.983
15:30	813	1476	195.88
15:31	813	1476	200.777
15:32	813	1476	205.674
15:33	813	1476	210.571
15:34	813	1476	215.468
15:35	813	1476	220.365
15:36	813	1476	225.263
15:37	813	1476	230.16
15:38	813	1476	235.057
15:39	813	1476	239.954
15:40	813	1476	244.851
15:41	813	1476	249.748
15:42	813	1476	254.645
15:43	813	1476	259.542
15:44	813	1476	264.439
15:45	813	1476	269.336
15:46	813	1476	274.233
15:47	813	1476	279.13
15:48	813	1476	284.027
15:49	813	1476	288.924
15:50	813	1476	293.821
15:51	813	1476	298.718
15:52	813	1476	303.615
15:53	813	1476	308.512
15:54	813	1476	313.409
15:55	813	1476	318.306
15:56	813	1476	323.203
15:57	813	1476	328.1
15:58	813	1476	332.997
15:59	813	1476	337.894
16:0	813	1476	342.791
16:1	813	1476	347.688
16:2	813	1476	352.585
16:3	813	1476	357.482
16:4	813	1476	362.379
16:5	813	1476	367.276
16:6	813	1476	372.173
16:7	813	1476	377.07
16:8	813	1476	381.967
16:9	813	1476	386.864
16:10	813	1476	391.761
16:11	813	1476	396.658
16:12	813	1476	401.555
16:13	813	1476	406.452
16:14	813	1476	411.349
16:15	813	1476	416.246
16:16	813	1476	421.143
16:17	813	1476	426.04
16:18	813	1476	430.937
16:19	813	1476	435.834
16:20	813	1476	440.731
16:21	813	1476	445.628
16:22	813	1476	450.525
16:23	813	1476	455.422
16:24	813	1476	460.319
16:25	813	1476	465.216
16:26	813	1476	470.113
16:27	813	1476	475.01
16:28	813	1476	479.907
16:29	813	1476	484.804
16:30	813	1476	489.701
16:31	813	1476	494.598
16:32	813	1476	499.495
16:33	813	1476	504.392
16:34	813	1476	509.289
16:35	813	1476	514.186
16:36	813	1476	519.083
16:37	813	1476	523.98
16:38	813	1476	528.877
16:39	813	1476	533.774
16:40	813	1476	538.671
16:41	813	1476	543.568
16:42	813	1476	548.465
16:43	813	1476	553.362
16:44	813	1476	558.259
16:45	813	1476	563.156
16:46	813	1476	568.053
16:47	813	1476	572.95
16:48	813	1476	577.847
16:49	813	1476	582.744
16:50	813	1476	587.641
16:51	813	1476	592.538
16:52	813	1476	597.435
16:53	813	1476	602.332
16:54	813	1476	607.229
16:55	813	1476	612.126
16:56	813	1476	617.023
16:57	813	1476	621.92
16:58	1476	1356	0
16:59	1476	1356	4.89701
17:0	1476	1356	9.79402
17:1	1476	1356	14.691
17:2	1476	1356	19.588
17:3	1476	1356	24.4851
17:4	1476	1356	29.3821
17:5	1476	1356	34.2791
17:6	1476	1356	39.1761
17:7	1476	1356	44.0731
17:8	1476	1356	48.9701
17:9	1476	1356	53.8671
17:10	1476	1356	58.7641
17:11	1476	1356	63.6611
17:12	1476	1356	68.5582
17:13	1476	1356	73.4552
17:14	1476	1356	78.3522
17:15	1476	1356	83.2492
17:16	1476	1356	88.1462
17:17	1476	1356	93.0432
17:18	1476	1356	97.9402
17:19	1476	1356	102.837
17:20	1476	1356	107.734
17:21	1476	1356	112.631
17:22	1476	1356	117.528
17:23	1476	1356	122.425
17:24	1476	1356	127.322
17:25	1476	1356	132.219
17:26	1476	1356	137.116
17:27	1476	1356	142.013
17:28	1476	1356	146.91
17:29	1476	1356	151.807
17:30	1476	1356	156.704
17:31	1476	1356	161.601
17:32	1476	1356	166.498
17:33	1476	1356	171.395
17:34	1476	1356	176.292
17:35	1476	1356	181.189
17:36	1356	1357	0
17:37	1356	1357	4.89701
17:38	1356	1357	9.79402
17:39	1356	1357	14.691
17:40	1356	1357	19.588
17:41	1356	1357	24.4851
